X3,Y3,Z3
-867.1381836,722.9390869,-751.3403931
-866.1811523,729.6362305,-751.472229
-865.1954346,736.3360596,-751.6246338
-864.1798706,743.0445557,-751.7940674
-863.1351929,749.7679443,-751.9761353
-862.0631104,756.5106201,-752.166626
-860.9664917,763.2740479,-752.3621826
-859.8482666,770.055542,-752.5610962
-858.7114868,776.8494263,-752.7632446
-857.5578613,783.6477051,-752.9685059
-856.3874512,790.440979,-753.1768799
-855.1987305,797.2194824,-753.3880615
-853.989563,803.9744263,-753.6015625
-852.7578735,810.6990967,-753.8161621
-851.5025024,817.3893433,-754.0299072
-850.2232666,824.0422974,-754.2417603
-848.9205933,830.6558228,-754.4526978
-847.595459,837.2279053,-754.664917
-846.2485962,843.7562256,-754.8812866
-844.880188,850.2391968,-755.1030884
-843.4898682,856.6768188,-755.3299561
-842.0767822,863.0720825,-755.5601807
-840.6387329,869.4309692,-755.7918701
-839.1716309,875.7636108,-756.0228882
-837.6690674,882.0831299,-756.2495117
-836.1239624,888.4041748,-756.4665527
-834.5292358,894.7392578,-756.6677246
-832.880249,901.0943604,-756.8477173
-831.1782837,907.4599609,-757.0042725
-829.4345093,913.8025513,-757.1416016
-827.6696777,920.0643921,-757.2718506
-825.9053345,926.180542,-757.4121094
-824.1547852,932.1060181,-757.5769043
-822.4194946,937.829895,-757.7723389
-820.6928711,943.3653564,-757.9967041
-818.9672241,948.7297363,-758.2462769
-817.2387085,953.9326172,-758.5195312
-815.5060425,958.9772949,-758.8164673
-813.7666016,963.8676147,-759.135498
-812.0150146,968.6113281,-759.4723511
-810.2459717,973.2183838,-759.8203735
-808.4572144,977.697876,-760.1715088
-806.6498413,982.0565796,-760.5171509
-804.8267212,986.2994385,-760.848999
-802.9918823,990.4293823,-761.1610107
-801.1496582,994.4459229,-761.4506226
-799.303772,998.3447266,-761.7194824
-797.4580078,1002.117126,-761.9713135
-795.6160278,1005.753357,-762.2095337
-793.781189,1009.245483,-762.4356689
-791.9561768,1012.588562,-762.6500854
-790.1438599,1015.78186,-762.8527222
-788.3477783,1018.827148,-763.0432129
-786.5723877,1021.729187,-763.2202759
-784.8215942,1024.493774,-763.382019
-783.0979614,1027.127441,-763.5275269
-781.4020996,1029.636597,-763.657959
-779.7340088,1032.025513,-763.7763062
-778.0942383,1034.297119,-763.8872681
-776.484314,1036.453613,-763.9963379
-774.9071045,1038.495117,-764.1089478
-773.3659668,1040.420776,-764.2280273
-771.8640747,1042.227539,-764.3534546
-770.4038086,1043.911011,-764.4836426
-768.9863281,1045.465454,-764.6170044
-767.6123047,1046.885376,-764.7518311
-766.2822876,1048.16687,-764.885498
-764.9974976,1049.309692,-765.0132446
-763.760376,1050.318359,-765.1290283
-762.5731812,1051.202148,-765.2269287
-761.4386597,1051.973633,-765.3024292
-760.3598633,1052.646973,-765.3538818
-759.3411865,1053.234741,-765.3821411
-758.3883057,1053.747437,-765.3903809
-757.5068359,1054.193359,-765.383606
-756.7012939,1054.578003,-765.3693237
-755.9746704,1054.905273,-765.3569336
-755.3270874,1055.177856,-765.3573608
-754.7561035,1055.398315,-765.3809204
-754.2572021,1055.57019,-765.4349976
-753.8245239,1055.698608,-765.5213013
-753.4514771,1055.789795,-765.6362915
-753.1309814,1055.85083,-765.7719116
-752.8554077,1055.889526,-765.9169922
-752.6164551,1055.913208,-766.0575562
-752.4055786,1055.928955,-766.1784058
-752.2130127,1055.944214,-766.2642822
-752.0286255,1055.96582,-766.3024902
-751.8426514,1055.999756,-766.2835693
-751.647644,1056.050171,-766.2018433
-751.4388428,1056.119019,-766.0551147
-751.2149048,1056.204834,-765.8446655
-750.9778442,1056.302856,-765.5750732
-750.7325439,1056.404907,-765.2542114
-750.4858398,1056.502197,-764.8927002
-750.2458496,1056.586426,-764.5028076
-750.020813,1056.6521,-764.0975342
-749.8187866,1056.697021,-763.6895752
-749.6461182,1056.722534,-763.2903442
-749.507019,1056.7323,-762.9096069
-749.4038696,1056.730591,-762.555481
-749.3369751,1056.721558,-762.234436
-749.305481,1056.70752,-761.9504395
-749.307251,1056.689453,-761.7055664
-749.3381958,1056.666992,-761.4991455
-749.3925781,1056.639771,-761.3291016
-749.4645386,1056.607422,-761.1904907
-749.5493164,1056.571655,-761.0759888
-749.6439819,1056.53418,-760.9761963
-749.7476196,1056.497559,-760.8817749
-749.8594971,1056.462891,-760.7844238
-749.9788818,1056.430908,-760.6781006
-750.1034546,1056.401733,-760.5600586
-750.2300415,1056.375977,-760.430603
-750.355957,1056.354004,-760.2918091
-750.4802856,1056.336426,-760.1466064
-750.604187,1056.324219,-759.9981689
-750.730896,1056.317017,-759.8491821
-750.8644409,1056.313599,-759.7017822
-751.0081177,1056.31189,-759.5579834
-751.1643066,1056.309082,-759.4193115
-751.3341675,1056.302124,-759.2873535
-751.5181885,1056.288818,-759.1630249
-751.7161255,1056.267944,-759.0456543
-751.9269409,1056.240479,-758.9331665
-752.1501465,1056.209106,-758.8223877
-752.3867188,1056.177124,-758.7096558
-752.6386719,1056.146973,-758.5914917
-752.9082642,1056.120117,-758.4658813
-753.197876,1056.096802,-758.3323364
-753.510437,1056.075806,-758.1913452
-753.8502808,1056.053955,-758.0438232
-754.2225342,1056.027466,-757.8910522
-754.6314697,1055.992798,-757.7352295
-755.0802612,1055.946411,-757.5795898
-755.5705566,1055.886475,-757.428833
-756.1033936,1055.811768,-757.2877197
-756.6787109,1055.72168,-757.1598511
-757.2962646,1055.615601,-757.046814
-757.9572144,1055.492554,-756.9481812
-758.6651611,1055.351074,-756.8619995
-759.4252319,1055.189697,-756.7861938
-760.2427979,1055.005737,-756.7192383
-761.121521,1054.795532,-756.6596069
-762.0629272,1054.554321,-756.6055298
-763.0664673,1054.276733,-756.555481
-764.1323242,1053.958618,-756.5078125
-765.2630005,1053.595947,-756.4608765
-766.4642944,1053.185425,-756.4116211
-767.7438965,1052.72229,-756.3562012
-769.1088257,1052.200684,-756.2901611
-770.5645142,1051.612915,-756.2088623
-772.114624,1050.949707,-756.1082764
-773.7603149,1050.200439,-755.9859619
-775.5005493,1049.353638,-755.8417358
-777.3321533,1048.397461,-755.6771851
-779.2514648,1047.318359,-755.494812
-781.2546387,1046.102295,-755.2977295
-783.3358154,1044.733765,-755.0900879
-785.4862671,1043.195801,-754.8765869
-787.6931152,1041.471069,-754.6627808
-789.9406738,1039.541748,-754.454834
-792.2120361,1037.390869,-754.2584839
-794.4915161,1035.004028,-754.0770264
-796.7664795,1032.370117,-753.9089966
-799.0292969,1029.483154,-753.748291
-801.2779541,1026.343384,-753.5855713
-803.5148926,1022.956909,-753.4104614
-805.744751,1019.333679,-753.2133179
-807.9718628,1015.484192,-752.9882202
-810.2001953,1011.4151,-752.7349243
-812.432312,1007.129028,-752.4594727
-814.6690063,1002.624207,-752.1730957
-816.9088135,997.8955688,-751.8889771
-819.1478882,992.9370117,-751.6192627
-821.3813477,987.7439575,-751.3726807
-823.6038818,982.31604,-751.1531982
-825.8126831,976.6583252,-750.9605103
-828.0081177,970.7814941,-750.791687
-830.1939697,964.7009277,-750.6439819
-832.3743896,958.4332275,-750.5167847
-834.5521851,951.9941406,-750.413269
-836.7272949,945.3967896,-750.3406982
-838.8980103,938.6499023,-750.3079224
-841.0612793,931.7575684,-750.3224487
-843.2121582,924.7208252,-750.3884277
-845.3448486,917.5396729,-750.5057983
-847.4534912,910.2162476,-750.6708984
-849.5333252,902.7568359,-750.8764648
-851.5822144,895.1730957,-751.112793
-853.6005249,887.4812622,-751.369873
-855.5890503,879.6998291,-751.6410522
-857.5454102,871.8453369,-751.9252319
-859.4626465,863.9293213,-752.2268066
-861.3294678,855.9579468,-752.5528564
-863.1328125,847.9337769,-752.9089966
-864.8606567,839.8597412,-753.2957764
-866.5045166,831.7420654,-753.7061768
-868.0598755,823.5922241,-754.1254883
-869.5263672,815.4268188,-754.5341797
-870.9068604,807.2660522,-754.9105835
-872.206665,799.1299438,-755.2340088
-873.4306641,791.0352173,-755.4879761
-874.5824585,782.992981,-755.6629028
-875.6636963,775.0076294,-755.7561035
-876.6748047,767.0772705,-755.7712402
-877.6154175,759.1975098,-755.7157593
-878.4857788,751.3654785,-755.5993652
-879.2876587,743.5831909,-755.432312
-880.0252686,735.8572388,-755.2261353
-880.7036743,728.1970215,-754.9951782
-881.3273315,720.6112061,-754.756897
-881.8997803,713.1057739,-754.5299072
-882.4240723,705.6845703,-754.3306885
-882.9047852,698.3520508,-754.1703491
-883.3485718,691.1175537,-754.0516968
-883.7637939,683.9970093,-753.9694824
-884.1574707,677.0115967,-753.9107666
-884.53125,670.1828613,-753.8601074
-884.8798828,663.527832,-753.8016968
-885.1950684,657.0552368,-753.7194824
-885.4702759,650.7657471,-753.5975342
-885.7022095,644.6534424,-753.4232788
-885.8912964,638.7081909,-753.1911621
-886.0415039,632.9174194,-752.9033813
-886.1600342,627.2686768,-752.5698853
-886.255188,621.7528687,-752.2060547
-886.3334961,616.3670654,-751.8292847
-886.3980103,611.1138916,-751.456543
-886.4484253,605.9977417,-751.1021118
-886.4825439,601.0194702,-750.7775269
-886.4986572,596.1740112,-750.4910889
-886.4970703,591.4519653,-750.2488403
-886.4803467,586.8447266,-750.0529785
-886.451355,582.3480835,-749.9024658
-886.411499,577.9614868,-749.7941895
-886.3596191,573.6852417,-749.7250977
-886.2926636,569.5178223,-749.6922607
-886.2073364,565.4557495,-749.6929321
-886.1012573,561.4957275,-749.7230225
-885.973999,557.6375122,-749.7774048
-885.8271484,553.8849487,-749.8496094
-885.6638794,550.2453003,-749.9329224
-885.4876099,546.7276001,-750.0210571
-885.3010864,543.3409424,-750.1092529
-885.1045532,540.0936279,-750.1941528
-884.8956909,536.9923706,-750.2733154
-884.6705933,534.0419312,-750.3447266
-884.425293,531.2454224,-750.4077759
-884.1583862,528.6039429,-750.4640503
-883.871521,526.1170044,-750.5177002
-883.5687256,523.7834473,-750.5736694
-883.2553101,521.602356,-750.6355591
-882.9359131,519.572876,-750.7039185
-882.6142578,517.6925049,-750.7761841
-882.2930908,515.9560547,-750.8479614
-881.973877,514.3561401,-750.9137573
-881.6574097,512.8834229,-750.9686279
-881.3438721,511.5282288,-751.0096436
-881.0334473,510.2805176,-751.0373535
-880.7262573,509.1296082,-751.0551147
-880.4221802,508.0646667,-751.0679321
-880.1213989,507.074585,-751.0813599
-879.8235474,506.1493835,-751.0986938
-879.5278931,505.2813721,-751.119812
-879.2335205,504.4657898,-751.1409302
-878.9398193,503.7015381,-751.1550903
-878.6469727,502.990387,-751.1547241
-878.3564453,502.3343201,-751.1340942
-878.0702515,501.7341614,-751.0914307
-877.7905884,501.1908264,-751.0275269
-877.5192871,500.7059937,-750.9442749
-877.2575684,500.282135,-750.8446655
-877.0060425,499.9214783,-750.7329102
-876.7644653,499.6257935,-750.6134033
-876.5314331,499.3965759,-750.4894409
-876.3051147,499.2347412,-750.3631592
-876.0838623,499.1408691,-750.2360229
-875.8666382,499.1148376,-750.1096802
-875.6531982,499.1559753,-749.9862061
-875.4440918,499.2631226,-749.8673096
-875.2394409,499.4348145,-749.7540894
-875.0393677,499.6696167,-749.6470947
-874.8433838,499.9666443,-749.5474243
-874.651062,500.3267822,-749.4575806
-874.4620972,500.7535706,-749.3812866
-874.2766113,501.2534485,-749.3226929
-874.0949707,501.8348389,-749.284668
-873.9177246,502.5059814,-749.2677612
-873.7443237,503.2749023,-749.2698975
-873.5734863,504.149353,-749.2868042
-873.4034424,505.1373596,-749.312561
-873.2330322,506.245697,-749.3411255
-873.0618286,507.4798889,-749.3673096
-872.8908691,508.844635,-749.3880005
-872.7225342,510.3442383,-749.402832
-872.5608521,511.9821167,-749.4143066
-872.4107666,513.7601929,-749.4266357
-872.2764893,515.6784668,-749.4442749
-872.1594849,517.7352905,-749.4698486
-872.0567627,519.9296265,-749.5024414
-871.960144,522.2642212,-749.5374756
-871.8574829,524.7495728,-749.5700684
-871.7348633,527.4055786,-749.5982666
-871.5799561,530.2576904,-749.6239014
-871.3852539,533.3262329,-749.6494751
-871.1502075,536.6190796,-749.6755981
-870.8811646,540.1307373,-749.7012329
-870.5880127,543.8464966,-749.7250977
-870.2814941,547.7485962,-749.7459717
-869.9698486,551.8200073,-749.7623901
-869.6584473,556.046875,-749.7734375
-869.3504639,560.4172974,-749.7790527
-869.0488281,564.9195557,-749.7805786
-868.7574463,569.541748,-749.7799683
-868.480896,574.2709351,-749.7804565
-868.2236328,579.0947266,-749.7859497
-867.9880371,584.003479,-749.8001099
-867.7723999,588.9925537,-749.826355
-867.5713501,594.0641479,-749.8670044
-867.3775635,599.2246704,-749.9237671
-867.1843262,604.480896,-749.9967651
-866.9876099,609.8377686,-750.0843506
-866.7858887,615.2976074,-750.1837769
-866.5797119,620.8607178,-750.291626
-866.3704224,626.5255127,-750.4043579
-866.1591797,632.289978,-750.5194702
-865.9465332,638.1525879,-750.635376
-865.7318726,644.1115723,-750.7525635
-865.5123901,650.1633301,-750.8734741
-865.2842407,656.3004761,-751.0015869
-865.0431519,662.5124512,-751.1397095
-864.7858276,668.7880859,-751.2892456
-864.5100098,675.1185303,-751.4490356
-864.2145996,681.4998169,-751.6157227
-863.8986206,687.9316406,-751.7854004
-863.5604858,694.4141235,-751.9545288
-863.1976318,700.9446411,-752.1206665
-862.8057861,707.5171509,-752.2821655
-862.3796387,714.1240234,-752.4370728
-861.913269,720.7590332,-752.5827026
-861.4017944,727.4185181,-752.7155762
-860.8424072,734.1004639,-752.8330078
-860.234436,740.8027344,-752.9343872
-859.5789795,747.5209351,-753.020752
-858.8779297,754.2489014,-753.0949707
-858.1332397,760.9789429,-753.1605835
-857.3467407,767.7039185,-753.2209473
-856.5202637,774.4176636,-753.2789917
-855.6557617,781.1168213,-753.3360596
-854.7553711,787.8019409,-753.3909302
-853.8208008,794.4782104,-753.4400635
-852.8530273,801.1547241,-753.4778442
-851.8520508,807.8432007,-753.4970093
-850.8175049,814.5556641,-753.4901123
-849.7487793,821.3015137,-753.4517822
-848.6459961,828.0827026,-753.3810425
-847.512207,834.8882446,-753.2827759
-846.3540039,841.6916504,-753.1689453
-845.1797485,848.456543,-753.0567017
-843.994751,855.1508789,-752.9615479
-842.7992554,861.7582397,-752.890686
-841.5892944,868.2785645,-752.8400269
-840.3597412,874.7197266,-752.7980347
-839.1074829,881.0881958,-752.7516479
-837.8312988,887.3866577,-752.690979
-836.5307617,893.6156006,-752.6109009
-835.2056885,899.7769165,-752.5100098
-833.8565063,905.8730469,-752.390564
-832.4838867,911.9055786,-752.2576904
-831.088623,917.8731689,-752.1191406
-829.6712646,923.7703857,-751.9839478
-828.2319336,929.5892944,-751.8607788
-826.7706909,935.3199463,-751.7560425
-825.2873535,940.9509888,-751.6726685
-823.7822266,946.4705811,-751.6097412
-822.2554932,951.8682251,-751.5646362
-820.7070313,957.1361084,-751.5344849
-819.137207,962.2694702,-751.5170288
-817.546814,967.2660522,-751.510376
-815.93573,972.1243896,-751.5136719
-814.3036499,976.8440552,-751.526123
-812.6505127,981.4252319,-751.546814
-810.9764404,985.8690796,-751.5752563
-809.2816162,990.1780396,-751.6119995
-807.5665894,994.355896,-751.6570435
-805.8328857,998.4070435,-751.7097778
-804.0824585,1002.335632,-751.7688599
-802.317627,1006.144348,-751.8340454
-800.5404663,1009.832947,-751.9067383
-798.7530518,1013.396423,-751.987793
-796.9580688,1016.826477,-752.0759277
-795.1594849,1020.110657,-752.1669312
-793.3619995,1023.23584,-752.2565918
-791.5698853,1026.190918,-752.3436279
-789.786377,1028.968506,-752.4304199
-788.0130005,1031.56665,-752.5215454
-786.2514038,1033.987305,-752.6218262
-784.5039063,1036.234741,-752.7345581
-782.7744141,1038.312988,-752.8610229
-781.067749,1040.22583,-753.0014038
-779.3880005,1041.976318,-753.1560059
-777.7371826,1043.567139,-753.3253784
-776.1159668,1045.002075,-753.508606
-774.524353,1046.286255,-753.7022705
-772.9627686,1047.428223,-753.8997803
-771.4334106,1048.439575,-754.0925903
-769.9394531,1049.335327,-754.2721558
-768.4837646,1050.131836,-754.432373
-767.0679932,1050.845459,-754.5716553
-765.6929321,1051.489502,-754.6928711
-764.3589478,1052.074707,-754.8018799
-763.065979,1052.608521,-754.9066772
-761.812561,1053.096802,-755.0164185
-760.5979614,1053.543579,-755.1391602
-759.4234619,1053.952881,-755.2798462
-758.2922974,1054.327515,-755.4401855
-757.2078857,1054.670532,-755.6186523
-756.1726074,1054.984253,-755.8121338
-755.1868896,1055.270996,-756.0167236
-754.2490234,1055.533081,-756.2286377
-753.3560791,1055.772217,-756.4440308
-752.5047607,1055.98999,-756.6584473
-751.6918335,1056.187622,-756.8659058
-750.9136353,1056.365234,-757.0599976
-750.1660767,1056.52356,-757.236084
-749.444397,1056.66394,-757.3926392
-748.7443237,1056.789063,-757.5305176
-748.0627441,1056.901733,-757.6524048
-747.3982544,1057.005249,-757.7602539
-746.7510986,1057.102173,-757.8552856
-746.1217041,1057.194214,-757.9378662
-745.5102539,1057.28186,-758.0081177
-744.9160156,1057.363281,-758.0663452
-744.3383179,1057.434448,-758.112793
-743.7767944,1057.490112,-758.1486816
-743.2321777,1057.524414,-758.1760254
-742.7058105,1057.533203,-758.1976318
-742.2006226,1057.515747,-758.2161255
-741.7207031,1057.474731,-758.2338867
-741.2705688,1057.41626,-758.2524414
-740.8547974,1057.347778,-758.2713623
-740.4777832,1057.274658,-758.2887573
-740.1418457,1057.200439,-758.3029785
-739.8475342,1057.126221,-758.3135376
-739.5932007,1057.05127,-758.3220215
-739.3766479,1056.973267,-758.3307495
-739.1950073,1056.891235,-758.3428955
-739.0454102,1056.806152,-758.362793
-738.9254761,1056.722412,-758.3948364
-738.8344116,1056.647827,-758.4429321
-738.7724609,1056.590942,-758.5090332
-738.7397461,1056.558716,-758.5933228
-738.7346191,1056.553711,-758.6934204
-738.7532959,1056.574097,-758.8047485
-738.7901001,1056.613281,-758.921936
-738.8389282,1056.663208,-759.0404663
-738.8942871,1056.716187,-759.1569824
-738.9526367,1056.766846,-759.2692871
-739.0124512,1056.813232,-759.3754272
-739.0738525,1056.854614,-759.4732666
-739.1377563,1056.89209,-759.5612793
-739.2060547,1056.926025,-759.6390991
-739.2811279,1056.957031,-759.708374
-739.3658447,1056.985107,-759.7716064
-739.4620361,1057.01001,-759.8311768
-739.5704346,1057.03186,-759.888855
-739.6901245,1057.050781,-759.9458618
-739.8190308,1057.068604,-760.0022583
-739.954895,1057.087646,-760.0582275
-740.0967407,1057.109985,-760.1134644
-740.2446899,1057.138062,-760.1679687
-740.4003296,1057.172607,-760.2215576
-740.5650635,1057.213501,-760.2729492
-740.7402954,1057.259521,-760.3197021
-740.9274292,1057.308838,-760.3585205
-741.128418,1057.359863,-760.3866577
-741.3458862,1057.412476,-760.4024048
-741.5818481,1057.467651,-760.406189
-741.8370361,1057.526733,-760.399353
-742.1119385,1057.591431,-760.3839111
-742.40625,1057.661865,-760.361145
-742.7203369,1057.736694,-760.331604
-743.0553589,1057.81311,-760.2952271
-743.414856,1057.886475,-760.2519531
-743.8031616,1057.951538,-760.2019043
-744.2244263,1058.003296,-760.145874
-744.6821289,1058.036987,-760.085144
-745.1798706,1058.048828,-760.0215454
-745.7211304,1058.036865,-759.9580078
-746.3088989,1058.001099,-759.8980713
-746.9448242,1057.942749,-759.8447266
-747.6295166,1057.863037,-759.7994995
-748.3632813,1057.763062,-759.7625122
-749.1472168,1057.642578,-759.7320557
-749.984314,1057.499512,-759.7047119
-750.8793335,1057.331543,-759.6762695
-751.8378906,1057.136108,-759.6425171
-752.8654785,1056.911621,-759.6002808
-753.9667358,1056.656616,-759.5466919
-755.1459961,1056.369141,-759.479187
-756.4071045,1056.045776,-759.3952637
-757.7544556,1055.680542,-759.2925415
-759.1937866,1055.266846,-759.1697388
-760.7316284,1054.795166,-759.0275879
-762.3729858,1054.255981,-758.8699951
-764.1202393,1053.638672,-758.7037354
-765.9724731,1052.932617,-758.5371094
-767.9268188,1052.127441,-758.3786621
-769.9788208,1051.213013,-758.2357788
-772.1210327,1050.177979,-758.1144409
-774.3422852,1049.010254,-758.0177002
-776.6286621,1047.695679,-757.9440308
-778.9658203,1046.219604,-757.8857422
-781.3411865,1044.568115,-757.8305054
-783.744751,1042.731079,-757.7649536
-786.1696777,1040.704102,-757.6785278
-788.6107178,1038.48877,-757.5662842
-791.0647583,1036.092896,-757.4290771
-793.5301514,1033.526611,-757.2721558
-796.0059204,1030.800171,-757.1028442
-798.491394,1027.922363,-756.9281616
-800.9851074,1024.898438,-756.7510986
-803.4850464,1021.730042,-756.569519
-805.9883423,1018.413757,-756.3762817
-808.4916382,1014.941162,-756.1600342
-810.9921265,1011.300049,-755.9075928
-813.4885864,1007.47699,-755.6070557
-815.9816284,1003.457947,-755.2512817
-818.473877,999.229248,-754.8425903
-820.9682617,994.7756958,-754.3928833
-823.4658203,990.0802002,-753.9221802
-825.9643555,985.1224976,-753.4541016
-828.458374,979.8807373,-753.0115967
-830.9404297,974.3343506,-752.6124268
-833.4024048,968.4679565,-752.2672119
-835.835022,962.2764282,-751.9785156
-838.2269897,955.7678833,-751.7428589
-840.5665283,948.9638672,-751.5513306
-842.8438721,941.8953247,-751.3909912
-845.0537109,934.5969238,-751.2451782
-847.196167,927.1026001,-751.0958862
-849.2765503,919.4436646,-750.9279785
-851.302002,911.6483154,-750.7322388
-853.2779541,903.7401123,-750.5083008
-855.2057495,895.7376709,-750.2634277
-857.0820923,887.6525879,-750.0103149
-858.9013672,879.4904785,-749.7631836
-860.6589355,871.2526855,-749.5336304
-862.3552246,862.9394531,-749.3275757
-863.9950562,854.552124,-749.144043
-865.5856934,846.0946045,-748.9769897
-867.1339111,837.572937,-748.8197632
-868.6434937,828.9934082,-748.6716309
-870.1141357,820.3612671,-748.5405884
-871.541626,811.6801147,-748.4424438
-872.918335,802.9526978,-748.3937988
-874.2355957,794.1821289,-748.4053345
-875.486084,785.3739624,-748.4766846
-876.6653442,776.5372314,-748.597168
-877.7723999,767.685791,-748.7505493
-878.8087769,758.8383789,-748.9214478
-879.7769165,750.0167847,-749.0996704
-880.6790161,741.2437134,-749.2814941
-881.517334,732.5410767,-749.4673462
-882.2945557,723.9290771,-749.6582642
-883.0154419,715.4266357,-749.8526001
-883.6865845,707.052124,-750.0450439
-884.3168945,698.8233032,-750.227356
-884.9168091,690.7559814,-750.390564
-885.4960938,682.8634644,-750.5273438
-886.0608521,675.1538696,-750.6349487
-886.6118164,667.6280518,-750.7180786
-887.1442261,660.27771,-750.7885742
-887.6495361,653.086731,-750.8626709
-888.1181641,646.0352173,-750.9559326
-888.5430908,639.1033936,-751.0776367
-888.9226685,632.2764893,-751.2266235
-889.2618408,625.5473633,-751.3924561
-889.5706177,618.9177246,-751.5612793
-889.8606567,612.397522,-751.7230835
-890.1410522,606.0026855,-751.8765869
-890.4159546,599.7512817,-752.0299683
-890.6836548,593.6604004,-752.1975098
-890.9378662,587.7432251,-752.3936768
-891.1707764,582.0089722,-752.6276855
-891.3764038,576.4637451,-752.8998413
-891.5532227,571.1126099,-753.2023926
-891.7039185,565.9612427,-753.5229492
-891.8327026,561.0145264,-753.8474731
-891.9425049,556.2739868,-754.1625977
-892.0339355,551.7345581,-754.4567261
-892.1066284,547.3840332,-754.7216187
-892.1601563,543.2059326,-754.9521484
-892.1954956,539.1837158,-755.1467285
-892.2158203,535.3039551,-755.3052979
-892.2263794,531.5579224,-755.428772
-892.2328491,527.9404297,-755.5206299
-892.2398071,524.4471436,-755.5897217
-892.25177,521.0737305,-755.6488037
-892.2733154,517.8156128,-755.7103882
-892.3081665,514.6677246,-755.7849121
-892.3569946,511.6252747,-755.8798218
-892.4174194,508.6846619,-755.9990845
-892.4854126,505.8444519,-756.1425171
-892.5562134,503.1058655,-756.3063354
-892.6252441,500.47229,-756.4833984
-892.6868896,497.9485779,-756.6627197
-892.7330322,495.5407715,-756.829895
-892.7530518,493.2545471,-756.9683228
-892.7353516,491.0931091,-757.0620117
-892.6715698,489.0548706,-757.0979004
-892.5593872,487.1323547,-757.0700684
-892.4038696,485.3144836,-756.9810181
-892.2149048,483.5923462,-756.8400269
-892.0047607,481.9631653,-756.659729
-891.7852783,480.4292603,-756.4550781
-891.5666504,478.994812,-756.2419434
-891.3565063,477.6643372,-756.0336304
-891.1588135,476.4422607,-755.8392334
-890.9743652,475.3315735,-755.6635742
-890.8010864,474.3323669,-755.5083618
-890.6355591,473.4407654,-755.3716431
-890.4749756,472.6486511,-755.2478638
-890.3192749,471.9441833,-755.1283569
-890.1712646,471.3130493,-755.0040894
-890.0361328,470.7401733,-754.8685913
-889.9187012,470.2114868,-754.72052
-889.8223877,469.71521,-754.5640259
-889.7485352,469.2429199,-754.4069214
-889.6967163,468.7903442,-754.2568359
-889.6652832,468.3578796,-754.1185303
-889.651001,467.950531,-753.993103
-889.6497803,467.57724,-753.8790283
-889.6573486,467.247406,-753.7752075
-889.6707764,466.9677429,-753.6836548
-889.7131958,466.6625671,-753.602478
-889.7554932,466.3853455,-753.5114746
-889.7594604,466.2128601,-753.3486938
-889.7672729,466.0361328,-753.1765747
-889.7799683,465.8576355,-752.9960327
-889.798645,465.6811829,-752.8098755
-889.8249512,465.5112,-752.6228638
-889.8601685,465.3517761,-752.4405518
-889.9056396,465.2062378,-752.2672119
-889.9622803,465.0776978,-752.1054688
-890.0294189,464.9693604,-751.9570313
-890.1039429,464.8847351,-751.822937
-890.1802368,464.8268738,-751.7035522
-890.2520752,464.7974854,-751.5982056
-890.314209,464.7972107,-751.505249
-890.3632202,464.8263855,-751.4223633
-890.397583,464.8872375,-751.3485107
-890.4172363,464.9855042,-751.284668
-890.4230957,465.1311646,-751.2331543
-890.416626,465.3376465,-751.1964722
-890.4006958,465.6202698,-751.1768799
-890.3791504,465.9949341,-751.1754761
-890.3574829,466.4776001,-751.192749
-890.3414307,467.0840149,-751.2287598
-890.3348389,467.8291931,-751.28302
-890.3384399,468.7261047,-751.3530273
-890.3491821,469.7840576,-751.4334717
-890.3618164,471.008667,-751.5158081
-890.37146,472.4033203,-751.5910645
-890.3752441,473.9705505,-751.6520386
-890.3728638,475.7125549,-751.6958008
-890.3654785,477.6311646,-751.7238159
-890.3550415,479.7280273,-751.7408447
-890.3436279,482.0044861,-751.753418
-890.3322754,484.4620056,-751.7686157
-890.3217163,487.1022339,-751.7940674
-890.3126831,489.9275208,-751.8381348
-890.3065796,492.9393616,-751.90979
-890.3052368,496.137146,-752.0180664
-890.3106079,499.5182495,-752.1697388
-890.3249512,503.0791626,-752.3679199
-890.3513184,506.8160706,-752.6114502
-890.392395,510.7254028,-752.8952026
-890.447998,514.8031616,-753.2095947
-890.5127563,519.0443726,-753.5385742
-890.5747681,523.4441528,-753.8585815
-890.6153564,528.000061,-754.1426392
-890.6126709,532.71521,-754.3677979
-890.5480957,537.5962524,-754.5223389
-890.4108276,542.6496582,-754.6095581
-890.1998901,547.8786621,-754.6472168
-889.9226685,553.2820435,-754.6619873
-889.5912476,558.8527222,-754.6800537
-889.218811,564.5783691,-754.7200928
-888.8170166,570.4454956,-754.7918091
-888.3951416,576.4423218,-754.8965454
-887.9591675,582.5601807,-755.0291748
-887.5103149,588.7955322,-755.1803589
-887.0440063,595.1517334,-755.3395996
-886.5513916,601.6381836,-755.4986572
-886.022583,608.2653809,-755.6539307
-885.451416,615.0396118,-755.805481
-884.8361206,621.960083,-755.9544067
-884.1784058,629.0197754,-756.1020508
-883.4812012,636.2078247,-756.2496948
-882.7475586,643.5109253,-756.4006348
-881.9799194,650.914856,-756.5600586
-881.1810303,658.4064941,-756.7341919
-880.3540039,665.9749146,-756.9276733
-879.501709,673.6126099,-757.1422119
-878.6246948,681.3157349,-757.3779297
-877.7196045,689.0840454,-757.6362305
-876.7789917,696.9187012,-757.9194336
