X3,Y3,Z3
-1757.077881,876.7299805,-748.5696411
-1754.483276,880.8309937,-748.5145264
-1751.89502,884.9597168,-748.4569702
-1749.316162,889.1061401,-748.4047241
-1746.749634,893.2559814,-748.3679199
-1744.197388,897.3960571,-748.3557129
-1741.658813,901.5197144,-748.3726196
-1739.131958,905.6276245,-748.4177856
-1736.614136,909.7234497,-748.4857178
-1734.103271,913.8092651,-748.5682373
-1731.597778,917.8849487,-748.6564941
-1729.096924,921.9501343,-748.7421875
-1726.599609,926.0043945,-748.819397
-1724.104492,930.0460815,-748.8851318
-1721.610107,934.0717773,-748.93927
-1719.114746,938.0764771,-748.9837646
-1716.615723,942.0546875,-749.022583
-1714.110474,946.0015259,-749.0613403
-1711.595947,949.9121094,-749.1077271
-1709.069824,953.7803955,-749.1690674
-1706.531738,957.5996704,-749.2507935
-1703.984741,961.3643188,-749.3533325
-1701.435425,965.0723877,-749.4718628
-1698.889771,968.7248535,-749.5990601
-1696.349121,972.3237915,-749.7296143
-1693.811157,975.8712158,-749.8601685
-1691.276001,979.3687134,-749.9874878
-1688.743286,982.8175659,-750.1079102
-1686.21106,986.2182007,-750.218811
-1683.675659,989.5700073,-750.3186646
-1681.133667,992.8708496,-750.4068604
-1678.581787,996.1168213,-750.4834595
-1676.017334,999.3031006,-750.5487671
-1673.439209,1002.424316,-750.602478
-1670.84729,1005.475708,-750.6437988
-1668.242798,1008.453796,-750.671875
-1665.628174,1011.357483,-750.6866455
-1663.006104,1014.1875,-750.6900635
-1660.379883,1016.945679,-750.6863403
-1657.752563,1019.63385,-750.6810303
-1655.127441,1022.252991,-750.6798706
-1652.508301,1024.802612,-750.6878662
-1649.898438,1027.279297,-750.7094116
-1647.299561,1029.677612,-750.7484131
-1644.71228,1031.990723,-750.8074951
-1642.135376,1034.21228,-750.8869019
-1639.567261,1036.338135,-750.9847412
-1637.005859,1038.367554,-751.0974121
-1634.449341,1040.303223,-751.2195435
-1631.896851,1042.150146,-751.3441772
-1629.348511,1043.915283,-751.463501
-1626.804932,1045.605591,-751.569458
-1624.267578,1047.226318,-751.6546631
-1621.738281,1048.780396,-751.7124023
-1619.219604,1050.266602,-751.7374878
-1616.714966,1051.68103,-751.7266235
-1614.228638,1053.0177,-751.678833
-1611.765381,1054.269775,-751.5950317
-1609.330566,1055.430664,-751.4777832
-1606.92981,1056.495239,-751.3322144
-1604.569702,1057.460083,-751.1661987
-1602.257324,1058.323608,-750.9904785
-1600.000122,1059.085938,-750.8173218
-1597.805542,1059.749023,-750.6590576
-1595.68042,1060.317139,-750.5261841
-1593.630371,1060.796143,-750.4257813
-1591.660034,1061.194458,-750.3617554
-1589.772583,1061.523438,-750.3354492
-1587.969604,1061.796021,-750.3459473
-1586.251343,1062.027344,-750.3903198
-1584.617432,1062.2323,-750.4628906
-1583.065308,1062.424194,-750.5562134
-1581.590088,1062.613159,-750.6611328
-1580.185303,1062.804443,-750.7692261
-1578.84375,1062.998169,-750.8724976
-1577.558105,1063.190796,-750.9641724
-1576.320801,1063.377319,-751.0373535
-1575.124878,1063.553467,-751.085083
-1573.964111,1063.716919,-751.1004028
-1572.833496,1063.868774,-751.0773926
-1571.729004,1064.013916,-751.0119629
-1570.648926,1064.158813,-750.9026489
-1569.59314,1064.310425,-750.7508545
-1568.563721,1064.471802,-750.5610352
-1567.564209,1064.642944,-750.3406372
-1566.598145,1064.819702,-750.1005859
-1565.668091,1064.995605,-749.8532715
-1564.774658,1065.16333,-749.6113892
-1563.916748,1065.317993,-749.3853149
-1563.091797,1065.457642,-749.1808472
-1562.296753,1065.584961,-748.9979248
-1561.528687,1065.704468,-748.8312378
-1560.784912,1065.820679,-748.6725464
-1560.063232,1065.936157,-748.5130615
-1559.363159,1066.050903,-748.3452759
-1558.683716,1066.162476,-748.1641846
-1558.023193,1066.266479,-747.9677124
-1557.379395,1066.358643,-747.7562256
-1556.749878,1066.435425,-747.5319824
-1556.132813,1066.496094,-747.2984619
-1555.528198,1066.543091,-747.0595703
-1554.9375,1066.582275,-746.8184204
-1554.363525,1066.620728,-746.5770264
-1553.810059,1066.665161,-746.3355713
-1553.28125,1066.718628,-746.0932007
-1552.780762,1066.780884,-745.8491211
-1552.310059,1066.84729,-745.6039429
-1551.867798,1066.910767,-745.3595581
-1551.450562,1066.963989,-745.1182251
-1551.053101,1067.00061,-744.8807373
-1550.669067,1067.0177,-744.6455688
-1550.293335,1067.016235,-744.4087524
-1549.920898,1066.999756,-744.164978
-1549.547607,1066.974243,-743.9083252
-1549.171143,1066.94519,-743.6328125
-1548.790161,1066.916992,-743.333313
-1548.405151,1066.893311,-743.0067749
-1548.016968,1066.87561,-742.6533813
-1547.627808,1066.864502,-742.276062
-1547.240356,1066.859253,-741.8796387
-1546.856567,1066.858521,-741.4698486
-1546.479126,1066.860352,-741.052002
-1546.11084,1066.863647,-740.6314087
-1545.753784,1066.866089,-740.213501
-1545.410522,1066.865967,-739.8035278
-1545.083496,1066.861572,-739.4057007
-1544.773682,1066.85144,-739.0217285
-1544.481812,1066.833862,-738.6505127
-1544.207764,1066.807373,-738.2894287
-1543.950806,1066.770386,-737.9365234
-1543.709839,1066.722412,-737.5913696
-1543.482544,1066.663818,-737.2544556
-1543.26709,1066.595703,-736.9265747
-1543.06189,1066.52002,-736.6082153
-1542.867798,1066.439209,-736.2999268
-1542.687622,1066.355957,-736.0023193
-1542.523804,1066.273804,-735.7180176
-1542.377075,1066.196899,-735.4517822
-1542.247314,1066.129272,-735.2081299
-1542.134399,1066.073364,-734.9894409
-1542.038574,1066.029175,-734.7952881
-1541.958984,1065.994751,-734.6236572
-1541.893433,1065.967285,-734.47229
-1541.839233,1065.942505,-734.3394775
-1541.794189,1065.916382,-734.223999
-1541.755859,1065.885742,-734.125
-1541.722412,1065.848877,-734.0418701
-1541.692505,1065.805786,-733.9743042
-1541.665527,1065.757813,-733.9224854
-1541.641479,1065.707275,-733.8875732
-1541.623291,1065.65625,-733.8704224
-1541.616211,1065.605225,-733.8699951
-1541.627075,1065.552734,-733.8839722
-1541.660278,1065.496216,-733.9103394
-1541.716431,1065.432617,-733.9487915
-1541.793091,1065.358276,-733.9995728
-1541.887085,1065.269531,-734.0627441
-1541.994995,1065.163574,-734.1375122
-1542.113647,1065.039795,-734.2218628
-1542.240601,1064.900513,-734.3135376
-1542.371216,1064.750977,-734.411377
-1542.501343,1064.598389,-734.5151367
-1542.627441,1064.450073,-734.6239014
-1542.748535,1064.311646,-734.7359009
-1542.865845,1064.186646,-734.8491821
-1542.981201,1064.076416,-734.9622192
-1543.096802,1063.979858,-735.0742188
-1543.214233,1063.894531,-735.1854858
-1543.334839,1063.817383,-735.2975464
-1543.460449,1063.744263,-735.4136963
-1543.592285,1063.671509,-735.5387573
-1543.731323,1063.595581,-735.6782227
-1543.878296,1063.514038,-735.8369751
-1544.032104,1063.425293,-736.0178833
-1544.192383,1063.329468,-736.2210083
-1544.357544,1063.227905,-736.4429932
-1544.526489,1063.123779,-736.6785278
-1544.697998,1063.02063,-736.9210815
-1544.871704,1062.921875,-737.1646118
-1545.047119,1062.830566,-737.4042358
-1545.223389,1062.749512,-737.6363525
-1545.399536,1062.681152,-737.859436
-1545.574707,1062.627808,-738.0737915
-1545.748901,1062.591553,-738.2814941
-1545.922607,1062.573486,-738.4863281
-1546.096313,1062.574097,-738.6923218
-1546.269775,1062.592651,-738.9031982
-1546.443359,1062.626709,-739.1204224
-1546.618408,1062.672241,-739.3424072
-1546.797974,1062.723877,-739.5643311
-1546.984985,1062.775757,-739.7802124
-1547.180664,1062.823608,-739.9852905
-1547.382568,1062.865112,-740.1773682
-1547.585449,1062.900146,-740.3566284
-1547.782837,1062.928833,-740.5257568
-1547.970581,1062.951538,-740.6884155
-1548.146606,1062.967163,-740.8485718
-1548.311401,1062.975342,-741.0095825
-1548.466064,1062.975952,-741.173645
-1548.611084,1062.970703,-741.3422241
-1548.746948,1062.962158,-741.5154419
-1548.874023,1062.953369,-741.692688
-1548.993164,1062.947998,-741.8730469
-1549.105225,1062.948608,-742.055542
-1549.211304,1062.956909,-742.2391968
-1549.31189,1062.973145,-742.4229126
-1549.407104,1062.99646,-742.6054077
-1549.496826,1063.025391,-742.7856445
-1549.582397,1063.057495,-742.9625244
-1549.66626,1063.09021,-743.1347046
-1549.750977,1063.121704,-743.3013306
-1549.838379,1063.151489,-743.4626465
-1549.929688,1063.180176,-743.6192017
-1550.026123,1063.208374,-743.7729492
-1550.128418,1063.237549,-743.9273071
-1550.236694,1063.268433,-744.0861206
-1550.351318,1063.301514,-744.2515259
-1550.47168,1063.336792,-744.4234009
-1550.597534,1063.374268,-744.5999756
-1550.727661,1063.414063,-744.7789917
-1550.859985,1063.456665,-744.9591064
-1550.992798,1063.501587,-745.1400146
-1551.123657,1063.548218,-745.3231812
-1551.250977,1063.595947,-745.5098267
-1551.373657,1063.6427,-745.7001343
-1551.492554,1063.686157,-745.8922729
-1551.610718,1063.723755,-746.0821533
-1551.732422,1063.753052,-746.2650146
-1551.861328,1063.773071,-746.4371948
-1551.998657,1063.784668,-746.59729
-1552.143677,1063.790039,-746.7460938
-1552.292725,1063.79248,-746.8865356
-1552.442139,1063.796387,-747.0229492
-1552.588623,1063.804932,-747.1592407
-1552.731079,1063.820435,-747.2980347
-1552.870117,1063.843506,-747.4396362
-1553.00647,1063.874146,-747.5830078
-1553.141113,1063.911377,-747.7262573
-1553.27417,1063.95459,-747.8674927
-1553.405151,1064.002197,-748.005127
-1553.532349,1064.053467,-748.1378174
-1553.654785,1064.106689,-748.2648926
-1553.771973,1064.159912,-748.3864136
-1553.883789,1064.211792,-748.5036011
-1553.991943,1064.260498,-748.6185303
-1554.098999,1064.304321,-748.7332764
-1554.208862,1064.34082,-748.8483887
-1554.325806,1064.368164,-748.9638062
-1554.452026,1064.386108,-749.079834
-1554.588745,1064.395508,-749.1967773
-1554.737549,1064.398071,-749.3131104
-1554.900513,1064.395996,-749.425415
-1555.078491,1064.391724,-749.5310059
-1555.269897,1064.389404,-749.6296387
-1555.470215,1064.392822,-749.7229004
-1555.675659,1064.404785,-749.8122559
-1555.882935,1064.425049,-749.8980713
-1556.090332,1064.451172,-749.9797974
-1556.296387,1064.479492,-750.0565796
-1556.500122,1064.506592,-750.1276855
-1556.700195,1064.529297,-750.1923828
-1556.894653,1064.545044,-750.2496338
-1557.082764,1064.553589,-750.2988892
-1557.264404,1064.554565,-750.3395386
-1557.439819,1064.549561,-750.3718872
-1557.610596,1064.540405,-750.3971558
-1557.77771,1064.529785,-750.4172974
-1557.942261,1064.519409,-750.4346313
-1558.105835,1064.511353,-750.4515381
-1558.269409,1064.506714,-750.4702148
-1558.434326,1064.505859,-750.4926147
-1558.600708,1064.507813,-750.5197754
-1558.768555,1064.51123,-750.5515747
-1558.93689,1064.514526,-750.5866699
-1559.104248,1064.516113,-750.6231079
-1559.269043,1064.514526,-750.6589355
-1559.42981,1064.509155,-750.6929932
-1559.586182,1064.499512,-750.7248535
-1559.737915,1064.487183,-750.7550049
-1559.885498,1064.473877,-750.7843018
-1560.028442,1064.461792,-750.814209
-1560.16626,1064.452759,-750.8462524
-1560.298096,1064.447998,-750.8814697
-1560.423462,1064.448364,-750.9205933
-1560.542236,1064.453857,-750.9638672
-1560.655762,1064.464111,-751.010498
-1560.766235,1064.477905,-751.059021
-1560.875122,1064.493286,-751.1085815
-1560.982056,1064.509277,-751.15979
-1561.08667,1064.524414,-751.2139282
-1561.189087,1064.536743,-751.2712402
-1561.290405,1064.54541,-751.3309326
-1561.391113,1064.550171,-751.3920288
-1561.491333,1064.551147,-751.4523315
-1561.59021,1064.549316,-751.5100098
-1561.68689,1064.545532,-751.5640869
-1561.780518,1064.541138,-751.6143188
-1561.870483,1064.537109,-751.6605835
-1561.957275,1064.53418,-751.703125
-1562.04187,1064.532349,-751.7415771
-1562.125854,1064.531128,-751.7754517
-1562.210815,1064.529419,-751.8041382
-1562.299072,1064.526245,-751.8273926
-1562.391602,1064.521851,-751.8463135
-1562.488525,1064.51709,-751.8635864
-1562.587402,1064.513672,-751.8826294
-1562.68457,1064.513306,-751.9069824
-1562.776733,1064.516479,-751.9384766
-1562.862183,1064.523315,-751.9771729
-1562.94104,1064.532959,-752.0214844
-1563.014648,1064.544312,-752.0684204
-1563.085083,1064.555786,-752.114563
-1563.153809,1064.566162,-752.1560669
-1563.220581,1064.574829,-752.1904297
-1563.281982,1064.583252,-752.2173462
-1563.33252,1064.595825,-752.2381592
-1563.36499,1064.619385,-752.2543945
-1563.370972,1064.663696,-752.2677002
-1563.34021,1064.740601,-752.2796631
