LBFT X,LBFT Y,LBFT Z,LLAN X,LLAN Y,LLAN Z,LMAN X,LMAN Y,LMAN Z,RBFT X,RBFT Y,RBFT Z,RLAN X,RLAN Y,RLAN Z,RMAN X,RMAN Y,RMAN Z
-769.7929077,84.07532501,-709.2379761,-701.6030884,114.8365402,-754.2144775,-690.7185669,113.0496979,-673.9231567,-848.3745728,204.1526184,-543.2556152,-776.7109985,211.4185181,-497.2636108,-755.1984863,191.6999969,-574.7312012
-782.7172852,84.40960693,-709.053894,-714.451416,114.9788895,-754.0327148,-703.4611816,113.3557587,-673.8314819,-827.8135986,191.9019623,-543.5881958,-755.9598389,202.9260406,-497.2539673,-733.0383911,184.049881,-574.72229
-795.5333862,84.79563904,-708.7999268,-727.0246582,115.4971771,-753.8432007,-716.0921631,113.6086273,-673.6300049,-804.5913086,178.8467102,-543.37146,-734.3484497,194.3976288,-497.178894,-710.2845459,176.5334167,-574.3267212
-808.0588379,85.12094116,-708.539917,-739.6790161,115.9241409,-753.6416626,-728.8282471,113.9225693,-673.3897095,-781.2625122,166.4244537,-542.8674927,-712.2174072,186.5164185,-496.1578064,-687.4315796,169.2853241,-573.5336304
-820.8887329,85.57050323,-708.197876,-752.3092651,116.312561,-753.3848267,-742.1196289,114.2584534,-673.0220337,-757.3538208,154.608429,-542.0888672,-689.571167,178.5036469,-495.6003113,-663.2875977,162.5279999,-572.7697144
-833.6533203,85.97906494,-707.7722778,-764.8411865,116.7814255,-752.9835815,-754.2792969,114.5220261,-672.7233276,-732.4525146,143.4317474,-540.9436646,-666.7010498,171.0339203,-494.4259033,-639.0424194,156.3514557,-571.5126953
-846.4544067,86.29120636,-707.4234619,-777.3842773,117.2516479,-752.6185913,-766.9622192,114.8003311,-672.3706665,-707.1755981,133.1670837,-539.4963989,-643.2088623,163.8985596,-493.1932373,-614.677124,150.8000336,-570.0670776
-859.2648926,86.54189301,-707.0570679,-789.9950562,117.6364288,-752.2516479,-779.6087646,115.07827,-671.9868164,-681.4237061,123.62854,-537.9884033,-619.5151367,157.8679047,-491.5769653,-590.1826172,145.9747162,-568.4804077
-872.1325684,86.78219604,-706.7113647,-802.6334229,118.1289368,-751.9257813,-792.2179565,115.4390869,-671.6507568,-656.2386475,115.4692535,-535.65802,-595.7872314,152.6935577,-489.855896,-565.9250488,142.0870972,-566.4606934
-884.9781494,87.01107788,-706.3085327,-815.156311,118.6574554,-751.5662231,-804.6530762,115.7945404,-671.2991333,-629.9394531,107.9664459,-534.0030518,-572.5576172,148.3056793,-487.957489,-542.0877075,139.0484314,-564.59198
-897.8639526,87.25634003,-705.9632568,-827.7879639,119.3015518,-751.1507568,-817.1077271,116.238739,-670.9584351,-605.1360474,101.6373062,-531.6101074,-549.7000732,145.0912018,-486.1633911,-518.743103,137.053421,-562.6810303
-910.7683105,87.41113281,-705.6090088,-840.3984985,120.0661163,-750.7509155,-829.3731689,116.8033752,-670.5955811,-580.7717285,96.23373413,-529.4503784,-527.684021,142.5860443,-484.4463806,-496.4533997,135.9585724,-561.1688843
-923.7508545,87.69030762,-705.2750244,-852.888855,120.8920975,-750.4211426,-841.3311157,117.2319336,-670.7470703,-556.9841919,91.665802,-527.5492554,-506.5067139,140.8879089,-482.8407593,-474.4232178,135.6945496,-558.8285522
-936.6038208,88.14315796,-704.8624878,-865.2758789,121.8848724,-749.9401855,-853.5825195,118.0130844,-669.7390747,-534.3139648,87.93986511,-525.8464355,-486.4229736,139.935318,-481.4101868,-454.1913757,136.2079163,-557.3642578
-949.2223511,89.03125,-704.4651489,-877.626709,122.980545,-749.4319458,-865.5805054,118.8572388,-669.234314,-513.0287476,85.1767807,-524.1588745,-467.684021,139.5910187,-480.135376,-435.5263672,137.2494507,-556.0856934
-961.8157959,90.01729584,-704.1901245,-889.7349243,124.3055878,-749.0187378,-877.4738159,119.8268127,-668.8344727,-493.4726868,83.18881226,-522.6604004,-450.6630859,139.6431732,-479.0559387,-418.5440369,138.7657776,-554.9926758
-974.3693237,91.1700592,-703.9522095,-901.7938232,125.7004852,-748.5924072,-889.2216797,121.0384979,-668.3875122,-476.0203552,81.9100647,-521.4581299,-435.5879822,140.0798035,-478.1264038,-403.5103149,140.5236511,-553.979187
-986.9191895,92.60801697,-703.769043,-913.7804565,127.2656097,-748.2103882,-900.803772,122.3136597,-667.9968262,-461.0353394,81.12833405,-520.4978027,-422.6124573,140.5416412,-477.4560242,-390.6321411,142.3411865,-553.1627808
-999.1347046,94.61982727,-703.7316284,-925.5876465,129.067627,-747.8780518,-912.2713623,123.8138962,-667.6169434,-448.9165649,80.54421234,-519.9242554,-412.3407593,140.663681,-477.0526733,-380.3356934,143.8079681,-552.5500488
-1011.16449,97.20944214,-703.5703735,-937.0123901,131.2591705,-747.5898438,-923.4471436,125.5097351,-667.2896729,-439.5061951,79.32860565,-519.9510498,-404.5991211,140.6771545,-476.9480896,-372.7009277,144.6065369,-552.295105
-1022.989136,100.5028839,-703.2902222,-948.2683716,133.7090149,-747.2202148,-934.5394897,127.608429,-666.9228516,-433.8822632,78.28936768,-520.0664063,-399.8335266,139.6695404,-477.2375793,-367.8309326,144.4840851,-552.402771
-1034.377441,104.3499527,-702.9822388,-959.1582031,136.5231781,-746.8857422,-945.2783203,130.060318,-666.4996948,-431.3195496,76.60575867,-520.6709595,-397.4778137,138.1878815,-477.7749329,-365.5663147,143.2872314,-552.8695068
-1045.411987,108.8418579,-702.6790161,-969.680603,139.858551,-746.602356,-955.5466309,132.7169037,-666.2134399,-431.7633667,74.80893707,-521.7553101,-397.7264099,135.9962921,-478.7098389,-365.7000427,141.0877228,-553.6974487
-1056.022949,114.1008453,-702.3592529,-979.7042236,143.5960083,-746.3908691,-965.4963989,135.7502594,-665.9537354,-435.1021118,72.90631866,-523.1712036,-400.188385,133.2156067,-479.8974915,-368.0552063,138.0913239,-554.762146
-1066.094238,119.9389114,-702.0975342,-989.4313965,147.6643219,-746.2089844,-975.0631714,139.1997375,-665.8473511,-442.2606812,73.55754089,-525.0202637,-404.9668579,129.8259888,-481.4246521,-372.6152954,134.2089691,-556.1578979
-1075.599365,126.5855484,-701.8598633,-998.4908447,152.1833649,-746.2529907,-984.0777588,142.9723358,-665.8721313,-450.84729,73.53691101,-527.3410645,-411.9260254,125.777504,-483.2820435,-379.3522949,129.6675262,-557.9350586
-1084.3479,133.8927765,-701.6270752,-1007.275879,157.3520355,-746.1520996,-992.5084839,147.1287994,-666.0237427,-459.4867249,74.21229553,-528.3600464,-418.8933716,122.5133362,-484.7747192,-386.1588745,125.3798828,-559.5186157
-1092.353882,142.0102081,-701.3261719,-1014.72467,162.724823,-746.7536011,-1000.053833,151.8204193,-666.4732056,-467.3009338,76.72005463,-527.6171875,-423.5681763,120.6994324,-484.7914734,-390.9154968,122.4806137,-559.6166382
-1098.666504,150.9126129,-701.3589478,-1021.073547,168.7443237,-747.3733521,-1006.580811,156.9230804,-667.1569214,-475.7347717,79.29263306,-526.8131714,-427.5326538,119.8850327,-483.8395691,-396.3055725,119.9678574,-559.2161255
-1103.621826,160.6490021,-701.5290527,-1026.082642,175.1968994,-748.2422485,-1011.785217,162.518692,-668.2611084,-485.4467773,81.11235809,-526.0985718,-434.2323608,119.0420685,-483.1676636,-404.2611084,117.7725983,-559.1116943
-1106.938843,171.0366364,-701.7029419,-1029.668823,182.1025543,-749.3204346,-1015.530273,168.4199219,-669.6439819,-496.0313416,82.57245636,-525.6733398,-443.0084229,118.3069839,-482.7690125,-413.6624146,116.3172226,-559.1486206
-1108.328613,181.9486237,-702.0521851,-1031.973145,189.3479156,-750.6123047,-1017.566772,174.5370789,-671.3327637,-507.4823914,83.70225525,-525.2865601,-451.8823853,118.2365265,-482.4454651,-423.5288086,115.5524902,-559.1236572
-1108.082153,193.4313965,-702.6464844,-1032.257446,196.3276062,-752.4039917,-1017.870361,180.6925507,-673.4321289,-519.3406372,84.72086334,-524.9443359,-461.0888367,118.3470078,-482.1638184,-434.2226562,115.0000153,-559.4835815
-1106.277588,205.4948425,-703.6859741,-1031.250244,203.4786835,-754.3605347,-1017.074646,187.0500031,-675.581543,-531.3482666,85.42394257,-524.5563965,-471.016571,118.2633743,-481.8270264,-445.2636414,114.5217819,-559.4266968
-1102.847534,218.1582947,-704.8275757,-1029.007813,211.2627869,-756.5031128,-1014.964417,193.6778107,-677.2984619,-543.5993652,85.70297241,-524.0620728,-481.8536377,118.0032654,-481.3952332,-456.774231,114.1441116,-559.1947021
-1097.50293,231.0797119,-705.6706543,-1023.979736,218.0319214,-757.2296143,-1011.575317,200.768219,-677.9959106,-556.0413208,85.81310272,-523.3562012,-493.6448975,117.8629303,-480.9066772,-468.8263855,113.9279175,-558.8448486
-1089.962158,244.373291,-705.5214233,-1018.049316,225.3582764,-757.2462158,-1007.000854,208.3994751,-677.7147827,-568.6331177,85.90447998,-522.8549194,-505.5822449,117.7388153,-480.377594,-481.3840637,113.7583313,-558.5953979
-1079.734497,257.7347107,-704.49823,-1010.787415,232.532135,-756.3167725,-1000.716187,215.9091034,-676.545105,-581.3922119,86.00757599,-522.4057007,-517.7875977,117.6191254,-479.991394,-494.0525208,113.6449814,-558.3612671
-1065.214966,270.3528442,-702.8469849,-1002.355896,238.9750519,-754.7155762,-993.1981812,223.0052032,-675.0377808,-594.2388916,86.18431854,-521.9677734,-530.3815308,117.545105,-479.3799133,-506.7498474,113.5500488,-558.0425415
-1048.76355,279.8316956,-700.8084106,-993.8080444,244.7798767,-753.2363281,-985.6919556,229.2383728,-673.1022339,-607.0272217,86.25683594,-521.6445313,-542.9833374,117.5526123,-479.1061707,-519.5547485,113.511673,-557.8533936
-1038.491821,286.335907,-700.0769043,-984.5680542,249.9667511,-751.5501099,-977.1003418,234.7829895,-671.1280518,-619.9035645,86.43241119,-521.4460449,-555.6470947,117.6072311,-478.9992371,-532.2874146,113.4822083,-557.7561646
-1032.356323,290.15271,-699.2177124,-974.7281494,254.700943,-749.4255371,-967.3736572,240.7315369,-668.9331665,-632.7474365,86.61064148,-521.2818604,-568.255127,117.7692642,-479.0290833,-545.0484009,113.5108109,-557.7043457
-1025.735107,291.2807617,-697.6682739,-964.0408936,258.0281067,-746.8566895,-956.9841309,245.1930084,-666.3636475,-645.5837402,86.83842468,-521.1555786,-581.0428467,117.8871002,-478.8783569,-557.8052368,113.5736847,-557.6032715
-1016.819336,290.9052429,-696.0756836,-951.9213257,259.5688782,-744.147583,-945.0652466,247.9958801,-663.5535278,-658.5101929,87.1326828,-521.0736694,-593.7692871,118.0355453,-478.7617798,-570.6038818,113.6544113,-557.5266724
-1005.340271,289.5189819,-694.3372192,-938.7283325,259.618866,-741.256958,-931.5050659,248.9682922,-661.0592041,-671.3184204,87.34683228,-521.0548706,-606.6901855,118.0769882,-478.5032349,-583.4486084,113.8065186,-557.4321899
-991.9101563,286.5591736,-692.1359253,-924.5821533,258.2364807,-738.4118652,-917.2061157,248.3824768,-657.8039551,-684.2601318,87.64149475,-520.9515991,-619.2860107,118.4547958,-478.3695374,-596.2783813,113.9556808,-557.4483032
-978.1174927,282.3942871,-689.6123657,-909.9248657,255.6549835,-735.7590942,-902.0366821,246.3180389,-655.0442505,-697.0917969,87.97642517,-520.9940796,-632.0593262,118.5117264,-478.4205017,-609.1865845,114.1530457,-557.5719604
-964.0993042,276.4162903,-686.9011841,-894.8549194,252.142868,-733.2581787,-886.0893555,243.0983582,-652.538208,-709.9899292,88.26693726,-521.0426636,-644.5021973,118.8407288,-478.6092224,-622.130127,114.3647232,-557.8226929
-949.6645508,268.9325562,-684.1132813,-879.3525391,247.7073669,-730.9378662,-869.5442505,238.8926849,-650.1199951,-722.7120361,88.45896912,-521.3515015,-657.1365356,119.0601425,-478.8055725,-635.1035156,114.552948,-558.1176147
-934.4521484,260.0930786,-681.2774658,-863.2608032,242.3707886,-728.7096558,-852.4017944,233.7485199,-647.8936768,-735.605835,88.68521881,-521.5574951,-669.782959,119.2381897,-478.9591675,-648.1151733,114.7193146,-558.4250488
-918.3508301,250.0505981,-678.5007935,-846.463501,236.1717529,-726.6201782,-834.4901733,227.7016296,-645.8357544,-748.510437,88.97236633,-521.6929932,-682.4480591,119.5260925,-479.1578979,-661.0794067,114.8276367,-558.71521
-901.3064575,238.9781189,-675.7787476,-828.9049072,229.1678467,-724.7393799,-815.7699585,220.8952484,-644.0687866,-761.3743896,89.25517273,-522.0026245,-695.1893311,119.7472153,-479.4655151,-673.8919067,114.9562759,-559.2153931
-883.4291992,226.9756012,-673.3253784,-810.6807251,221.5323029,-723.2220459,-796.4112549,213.4983215,-642.5320435,-774.2267456,89.64444733,-522.1378174,-708.1094971,119.9454269,-479.5995789,-686.7753906,115.128273,-559.5472412
-864.53479,214.2467804,-671.3736572,-791.7667236,213.4270325,-722.0213623,-776.2166138,205.8404541,-641.5925903,-787.0761108,90.10931396,-522.5040894,-720.7165527,120.3781052,-480.1242371,-699.6010132,115.3061829,-559.9404907
-844.6637573,201.2726135,-669.8985596,-772.1329956,204.9665527,-721.2799072,-755.2796021,197.6332855,-641.0651245,-799.7888794,90.53556061,-522.758667,-733.3469849,120.7482834,-480.4260864,-712.2543335,115.5857697,-560.2543945
-823.963501,188.2102814,-668.9685059,-751.8978271,196.29776,-721.0274048,-733.8035278,189.4193115,-641.0571899,-812.5460205,91.00291443,-522.9945679,-745.9577637,121.138588,-480.7056274,-724.7311401,115.8486252,-560.5554199
-801.9469604,174.8898621,-668.703064,-730.8969727,187.6296082,-721.3114624,-712.3403931,181.3214264,-641.7813721,-825.2597046,91.5694809,-523.1027832,-758.5934448,121.5559158,-481.0220337,-737.416748,116.2418671,-560.7314453
-779.2488403,161.9275208,-668.9065552,-709.1523438,178.973587,-721.958313,-689.1213989,173.6562042,-642.5439453,-838.0043945,91.90829468,-523.2379761,-771.1519165,121.9933472,-481.2022095,-750.0267944,116.4989624,-560.9216309
-755.7855225,149.5065765,-669.7006226,-687.055481,170.9368591,-722.97052,-666.1049194,166.3178253,-643.814209,-850.7394409,92.28749847,-523.2581177,-783.8733521,122.3181839,-481.1473999,-762.781311,116.7466888,-561.1760254
-731.0183716,137.7761841,-671.3998413,-664.4414673,163.5110168,-724.3249512,-642.6535034,159.5245056,-645.4041748,-863.5061646,92.60261536,-523.2788696,-796.2020874,122.9396286,-481.4612732,-775.3566895,117.0550919,-561.3195801
-706.2359009,127.0338364,-672.8988037,-641.6044922,156.7468414,-726.1220703,-618.9956055,153.248764,-647.2902832,-876.3034058,92.94052124,-523.2322388,-808.697876,123.4337921,-481.6391602,-787.8527832,117.4021988,-561.4580078
-681.4067383,117.5559311,-674.4096069,-618.5103149,150.9027557,-728.2470703,-595.263916,148.0037384,-649.494812,-889.0700073,93.28540802,-523.3138428,-821.4060059,123.8470917,-481.6349792,-800.3616943,117.7629013,-561.6166382
-655.7852173,108.8264084,-676.8416138,-595.5200195,145.983963,-730.7491455,-571.8046265,143.7175446,-651.9730225,-901.8910522,93.61478424,-523.2156372,-833.9657593,124.4690399,-481.7301025,-812.74823,118.1044006,-561.7164917
-631.1624146,101.6307449,-679.8032227,-572.5606689,141.9832458,-733.4001465,-548.769165,140.5013428,-654.3300781,-914.6800537,94.02890015,-523.1556396,-846.5021973,125.1604233,-481.8729248,-825.147644,118.5023117,-561.7458496
-606.6350098,95.23409271,-683.0689697,-550.0754395,139.066452,-736.3137207,-526.6001587,138.1868896,-657.059021,-927.3795166,94.50818634,-523.1279297,-858.8754272,125.9052124,-482.1871338,-837.5144653,118.9200439,-561.90625
-582.8372803,89.91040802,-686.9295044,-528.1940308,136.9789429,-739.355835,-505.4314575,136.8120728,-659.9536133,-940.0828247,95.15987396,-523.1096802,-871.3688965,126.7550354,-482.2285156,-849.7125854,119.3698959,-561.9885254
-559.9209595,85.68506622,-691.2352295,-507.1847229,135.7131958,-742.6203613,-485.3125916,136.0823822,-663.0854492,-952.6228027,95.95751953,-523.1689453,-883.8449097,127.5495071,-482.6003113,-861.8807373,119.9798737,-562.1710815
-538.3225098,82.64080048,-695.6604004,-487.3519592,135.1830139,-746.050354,-466.2842407,136.0025177,-666.3670044,-965.0806274,96.89759827,-523.3082275,-896.3118286,128.5670319,-482.8287354,-874.031189,120.6192017,-562.3349609
-518.2914429,80.57733154,-699.9157715,-469.1217651,135.135788,-749.276123,-448.7019348,136.3421173,-669.6039429,-977.4395142,98.1361084,-523.3751831,-908.578125,129.7283783,-483.1905823,-886.1088867,121.3222961,-562.5290527
-500.3381042,79.15929413,-703.9710693,-452.7044067,135.4064789,-752.3151245,-432.9396667,137.0065918,-672.6134644,-989.6577148,99.6291275,-523.5007935,-920.736084,131.1640472,-483.4517212,-898.0215454,122.2097931,-562.6834106
-484.364624,78.09554291,-706.8358154,-438.5896301,135.703949,-755.0516357,-419.238678,137.7977905,-675.3269043,-1001.695679,101.5160675,-523.6085205,-932.6872559,132.699295,-483.7393799,-909.7186279,123.2665558,-562.8312988
-471.0521545,77.15569305,-709.4412842,-426.9148865,136.0140228,-757.3290405,-407.8237305,138.5619507,-677.6174316,-1013.61499,103.7934799,-523.7537231,-944.4279785,134.5096741,-484.0426331,-921.2697754,124.408493,-563.0314941
-460.5550537,76.31557465,-711.4637451,-417.8869934,136.0474243,-759.0584106,-398.8168335,139.0356598,-679.5222778,-1025.177002,106.6042404,-523.9475098,-955.8963013,136.6373291,-484.3404846,-932.6240845,125.8533096,-563.1276245
-453.2733765,75.31517029,-712.9067383,-411.5963745,135.5175476,-760.4133911,-392.3794861,138.9470215,-681.0244141,-1036.561279,109.9032974,-524.0303345,-967.1008911,139.0437469,-484.4896851,-943.6553345,127.5063095,-563.2159424
-449.2628784,74.07418823,-713.5759277,-408.1078796,134.5000153,-761.3434448,-388.579071,138.0635071,-681.9237061,-1047.620972,113.8083725,-524.0776367,-978.1558228,142.1924896,-484.2102966,-954.4269409,129.4378357,-563.156189
-448.3683167,72.79763794,-713.5627441,-407.1828003,132.9387817,-761.2540283,-387.3605347,136.568985,-682.0582275,-1058.359619,118.2885971,-524.0775146,-988.5338135,145.1278839,-484.4972229,-964.8442993,131.7216492,-562.9498901
-450.5580444,71.22892761,-712.6561279,-409.0156555,130.6000977,-760.6085205,-388.5653992,134.2625732,-681.4905396,-1068.736328,123.4374542,-523.8744507,-998.6675415,148.88414,-484.2892761,-974.9700928,134.3878632,-562.5350952
-455.3817444,69.46592712,-710.7530518,-413.1207581,127.5815125,-759.2901611,-392.0230713,131.2176056,-680.3151855,-1078.490234,129.3181152,-523.5115967,-1008.22876,153.1613922,-483.8987732,-984.5765381,137.5348663,-561.9507446
-462.9521484,69.09208679,-708.288147,-419.2259827,124.0450211,-757.3035889,-397.4158325,127.57621,-678.5748291,-1087.422485,135.8937683,-523.0760498,-1017.132813,157.9731293,-483.4275208,-993.5446167,141.2073822,-561.1820068
-471.9504089,68.72367859,-705.3018188,-427.2685852,119.9416046,-754.8861694,-404.5592041,123.4172211,-676.4251709,-1095.470825,143.2277374,-522.4958496,-1025.072388,163.3115997,-482.638916,-1001.55835,145.1589355,-560.1654053
-481.4742432,69.31377411,-704.069458,-435.2456665,116.2602463,-752.682373,-411.844696,119.0564499,-674.1317139,-1102.395508,151.3139038,-522.0203857,-1032.116699,169.1886292,-481.7489624,-1008.548462,149.545578,-558.947937
-489.7790222,72.2374115,-704.1038818,-440.4611511,114.3299332,-751.7633057,-417.5109558,116.0086899,-673.1746826,-1107.875366,160.0921631,-521.4252319,-1037.980469,175.4984894,-480.7939148,-1014.366821,154.3287048,-557.3970947
-498.3111267,75.37795258,-704.4967651,-445.2596436,113.3304977,-751.9724731,-423.7885132,113.6902695,-672.7730713,-1111.84729,169.7188263,-520.4716187,-1042.221436,182.3239746,-479.3056641,-1018.768494,159.5731201,-555.3475952
-508.5436401,77.14102936,-704.8937988,-452.4295349,112.5465698,-752.0421143,-432.7815247,112.0914688,-672.2102051,-1113.937012,180.0052032,-518.8250732,-1044.761475,189.4176483,-477.0748901,-1021.825745,165.3325958,-552.9970093
-520.2109985,78.08314514,-704.7370605,-461.372406,112.1610107,-751.6049194,-442.9559937,111.4446487,-671.5740356,-1114.297607,190.8378754,-516.5463257,-1045.124878,196.4382324,-474.4249268,-1023.080078,171.3914642,-550.1005859
-531.9440918,78.94902802,-704.5446167,-471.3401184,112.2881012,-750.7434082,-453.8433228,111.1120529,-670.7720947,-1113.102295,202.4437256,-513.7781372,-1043.753296,203.5793915,-471.5010986,-1023.218323,177.8695984,-547.3599854
-544.3482666,79.73532104,-704.7988892,-481.9889221,112.4388733,-750.3134155,-465.2366638,111.0356064,-670.2432251,-1109.834473,214.7857819,-511.0527649,-1040.264038,210.7261963,-468.8230896,-1021.749939,184.6606445,-544.9770508
-556.661499,80.11044312,-704.4452515,-493.158905,112.2150269,-750.1217651,-477.3621826,110.9066315,-669.9278564,-1104.710083,227.8875275,-508.71698,-1035.147095,218.1506958,-466.6841736,-1018.935852,192.0658112,-543.2617188
-569.324707,80.33883667,-704.7696533,-504.9906006,112.0334091,-750.4002686,-489.9784851,110.8319931,-670.0667114,-1097.719482,241.6084595,-507.2335815,-1029.042236,226.0296936,-465.371521,-1014.716431,199.6445465,-541.796875
-582.0065918,80.58289337,-705.3178101,-517.0656738,111.8090515,-750.944397,-502.6377869,110.9247208,-670.5551147,-1088.204102,255.8972168,-506.3109741,-1022.011353,234.1222839,-465.1168823,-1009.096436,207.7730103,-541.3856201
-594.8549805,80.72239685,-705.7518311,-529.3010864,111.6632919,-751.5094604,-515.5178833,111.1609116,-671.0039673,-1074.824341,270.335968,-505.9377441,-1013.895691,241.7494812,-465.7628784,-1002.616821,216.5676727,-542.7168579
-607.6677856,81.04602814,-706.0706787,-541.6932373,111.772377,-751.8847046,-528.2975464,111.3635864,-671.4525757,-1059.55127,281.3257141,-506.858429,-1004.757813,248.7188263,-466.9187317,-994.6259766,223.8203125,-544.0493774
-620.5313721,81.38075256,-706.3984985,-554.1102905,111.9714584,-752.3061523,-541.0264282,111.7820663,-671.9139404,-1050.142456,288.0551147,-509.1363525,-994.7805176,255.1299286,-468.3604126,-985.7980957,230.9564819,-546.1157837
-633.4130249,81.64408875,-706.4905396,-566.7017822,112.0718384,-752.5303955,-553.8580933,111.932251,-672.1644287,-1043.920166,292.6979065,-510.4085693,-984.1408691,260.9249573,-470.6323547,-976.0103149,237.5895996,-548.3891602
-646.3387451,81.87458038,-706.4671021,-579.496582,112.1732788,-752.512085,-566.7744751,112.1281357,-672.1828613,-1034.874146,295.0438843,-512.3251953,-972.5524292,265.3112183,-472.6506653,-964.3235474,242.3333588,-550.8775024
-659.3179932,82.12728882,-706.3491211,-592.4508667,112.3111954,-752.4158936,-579.9248047,112.1678009,-672.4655151,-1022.910217,295.8588867,-514.9994507,-959.6500854,267.6210022,-475.167572,-950.913269,244.9499359,-553.4372559
-672.2505493,82.33854675,-706.1430054,-605.2744141,112.4621811,-752.1287842,-592.836853,112.3128815,-671.9471436,-1009.598816,294.737915,-518.1827393,-945.3768311,267.7969971,-477.927002,-936.2024536,245.5360718,-556.0593262
-685.5480347,82.62358856,-705.6937866,-618.2618408,112.6616669,-751.6801147,-605.8713379,112.4181213,-671.4766846,-996.2738037,291.5609436,-521.4971924,-930.3693848,266.3819885,-480.6754456,-920.0036621,243.551651,-558.2213745
-698.2747192,82.82795715,-705.3571167,-631.2509155,112.9070435,-751.1591797,-618.9191284,112.50737,-670.9803467,-982.3144531,286.4801331,-524.6712036,-914.772522,263.889801,-483.5100708,-903.7804565,241.7950287,-561.2944336
-711.1697388,83.10282898,-704.9816895,-644.0877686,113.1662216,-750.6104126,-631.9470825,112.6203079,-670.4298096,-967.6386719,279.9606018,-527.7827148,-898.4366455,259.9584045,-486.318634,-886.7524414,238.7807922,-564.0281982
-724.1850586,83.42360687,-704.5429688,-657.1147461,113.3357162,-750.0401001,-645.0758057,112.7765961,-669.8953247,-951.6503296,271.6483459,-530.6678467,-881.4813232,255.0217743,-488.703125,-868.4898071,234.7538147,-566.7298584
-737.0270996,83.85715485,-704.3244019,-669.7637939,113.8869476,-749.6776733,-658.1257935,112.9615402,-669.4204102,-934.6768188,262.1199646,-533.3238525,-863.973877,249.1954498,-490.2679749,-849.5803833,228.8683014,-568.9146118
-749.9179688,84.18225098,-703.9550781,-682.4503784,114.258873,-749.2330322,-671.1762085,113.2033157,-669.0289917,-916.5895386,251.6398315,-535.5615845,-845.3186035,242.1074982,-492.4461975,-829.4700928,221.9810181,-570.447998
-762.8012695,84.47926331,-703.5463867,-695.2381592,114.6798019,-748.8887329,-684.1936035,113.3943024,-668.6394043,-897.5233765,240.2025909,-537.4963989,-825.9282227,234.4549255,-493.9843445,-808.8595581,214.8350983,-572.2489014
-776.0106201,84.91947937,-703.0716553,-707.9570923,115.1036606,-748.4395752,-697.1682739,113.9502411,-668.434082,-877.6390381,227.9353943,-539.1196289,-805.7522583,226.0770874,-495.4563904,-787.0319824,207.2056885,-573.2304077
-788.8522949,85.23055267,-702.4816895,-720.7287598,115.6127167,-748.0041504,-709.9577637,114.2997208,-668.0374146,-856.8759766,215.0505829,-540.3267822,-785.1604614,217.7520599,-496.227417,-764.9367065,199.46698,-574.1073608
-801.635498,85.67446899,-702.0083008,-733.4597778,116.1460724,-747.602417,-722.6652832,114.6930771,-667.6162109,-835.2133179,201.9106445,-541.0888062,-763.5549927,208.9514771,-497.096405,-742.1929321,191.6309662,-574.6879272
-814.4008789,86.0991745,-701.6195679,-746.1878052,116.6563416,-747.0919189,-735.4219971,115.0310593,-667.2616577,-812.2980957,188.6456451,-541.6262817,-741.380127,200.208374,-497.4976196,-718.7087402,183.7218628,-574.9589844
-826.8867798,86.36161804,-701.3253784,-758.9283447,117.2102356,-746.6596069,-747.7733154,115.3309326,-666.7404175,-788.3415527,175.6798401,-541.911499,-718.4887085,191.5770874,-497.5716248,-694.8066406,175.9129181,-575.0119629
-839.7401733,86.61367798,-700.911438,-771.6082764,117.7194214,-746.2088623,-760.4786987,115.6321182,-666.2017822,-763.5209961,163.1166382,-542.0686035,-694.9019165,183.2542267,-497.4058533,-669.901123,168.4891052,-574.680603
-852.6448364,86.84531403,-700.4682007,-784.3237305,118.2136765,-745.6501465,-773.0756226,115.9599533,-665.7003174,-737.7437744,151.0903168,-541.878479,-670.9572754,175.3099213,-496.9381714,-644.6682129,161.6334381,-574.0363159
-865.5151978,87.06253052,-700.0551758,-797.0036011,118.7466736,-745.1675415,-785.6811523,116.3332977,-665.2190552,-711.4163208,139.5959167,-541.6420898,-646.5656738,167.92453,-496.2134399,-619.0629272,155.4972534,-573.1795654
-878.4064941,87.24075317,-699.6450195,-809.6665649,119.2487946,-744.7583008,-798.1968384,116.6736526,-664.7471924,-684.6580811,129.2202911,-540.9302979,-621.993103,161.2046051,-495.1815186,-593.3577881,150.0737152,-572.1060181
-891.3231812,87.44843292,-699.25,-822.3178711,119.8390884,-744.2634888,-810.6897583,117.0879517,-664.3148193,-657.6450806,119.912323,-539.8954468,-597.2094116,155.3276978,-494.0508728,-567.5970459,145.5649872,-570.8295288
-904.1569824,87.67629242,-698.8510742,-834.7893066,120.4528351,-743.8084717,-823.1413574,117.486702,-663.8395386,-630.5974121,111.5792694,-538.6196899,-572.4064941,150.429245,-492.7462463,-541.7053223,142.0535736,-568.9645996
-916.9859009,88.01612854,-698.4140015,-847.4405518,121.1151276,-743.2950439,-835.1655884,117.7098083,-663.8538208,-603.8275757,104.4356079,-536.942627,-548.1098633,146.8946686,-491.16745,-516.8875122,139.6173553,-567.7856445
-930.0554199,88.56088257,-697.8041992,-859.9768066,121.9153214,-742.7432251,-847.5231934,118.3599548,-662.7476807,-577.2688599,98.16795349,-535.3724976,-524.2536011,143.7547302,-489.927063,-492.4871521,138.1500702,-566.2043457
